image_id,xmin,ymin,xmax,ymax,names
new_data369.jpeg,64,476,451,679,faux tigre
new_data370.jpeg,17,291,517,430,faux tigre
new_data370.jpeg,657,794,884,1280,faux tigre
new_data371.jpeg,78,337,884,615,faux tigre
new_data372.jpeg,118,404,868,661,faux tigre
new_data373.jpeg,307,546,434,1052,faux tigre
new_data373.jpeg,564,306,960,549,faux tigre
new_data374.jpeg,348,457,540,917,faux tigre
new_data374.jpeg,21,649,529,1010,faux tigre
new_data374.jpeg,1,241,333,545,faux tigre
new_data375.jpeg,318,695,513,1231,faux tigre
new_data375.jpeg,660,735,960,1008,faux tigre
new_data375.jpeg,326,531,609,676,faux tigre
new_data376.jpeg,387,90,622,845,faux tigre
new_data376.jpeg,107,653,424,830,faux tigre
new_data376.jpeg,1,272,198,746,faux tigre
new_data377.jpeg,248,548,668,980,faux tigre
new_data377.jpeg,525,654,805,1058,faux tigre
new_data378.jpeg,188,748,960,1168,faux tigre
new_data378.jpeg,171,107,917,442,faux tigre
new_data379.jpeg,306,653,495,1015,faux tigre
new_data379.jpeg,1,435,418,692,faux tigre
new_data379.jpeg,601,14,883,565,faux tigre
new_data380.jpeg,386,613,584,784,faux tigre
new_data380.jpeg,505,622,856,1050,faux tigre
new_data381.jpeg,438,438,742,1060,faux tigre
new_data381.jpeg,1,506,244,1150,faux tigre
new_data381.jpeg,396,206,842,490,faux tigre
new_data382.jpeg,355,677,551,849,faux tigre
new_data382.jpeg,188,608,322,773,faux tigre
new_data382.jpeg,280,722,383,990,faux tigre
new_data383.jpeg,288,545,919,806,faux tigre
new_data384.jpeg,282,568,636,995,faux tigre
new_data384.jpeg,209,383,309,667,faux tigre
new_data384.jpeg,459,242,672,394,faux tigre
new_data384.jpeg,3,187,242,358,faux tigre
new_data385.jpeg,392,1,641,684,faux tigre
new_data385.jpeg,430,410,678,903,faux tigre
new_data386.jpeg,529,631,665,1052,faux tigre
new_data386.jpeg,55,608,578,1263,faux tigre
new_data387.jpeg,342,469,879,658,faux tigre
new_data387.jpeg,137,733,591,1280,faux tigre
new_data387.jpeg,390,727,724,973,faux tigre
new_data387.jpeg,95,1,929,488,faux tigre
new_data388.jpeg,483,358,741,1149,faux tigre
new_data388.jpeg,24,399,332,784,faux tigre
new_data388.jpeg,29,537,228,934,faux tigre
new_data389.jpeg,287,258,583,792,faux tigre
new_data390.jpeg,621,413,799,894,faux tigre
new_data390.jpeg,114,1,349,540,faux tigre
new_data390.jpeg,372,657,551,781,faux tigre
new_data391.jpeg,267,546,559,822,faux tigre
new_data391.jpeg,379,337,514,631,faux tigre
new_data392.jpeg,269,540,926,804,faux tigre
new_data393.jpeg,117,271,760,571,faux tigre
new_data393.jpeg,1,540,591,753,faux tigre
new_data393.jpeg,871,669,960,1219,faux tigre
new_data393.jpeg,371,853,717,1280,faux tigre
new_data394.jpeg,94,326,345,911,faux tigre
new_data394.jpeg,434,352,661,926,faux tigre
new_data395.jpeg,303,88,1005,370,faux tigre
new_data395.jpeg,333,409,588,960,faux tigre
new_data395.jpeg,512,375,858,655,faux tigre
new_data396.jpeg,606,572,733,1017,faux tigre
new_data396.jpeg,228,1015,641,1227,faux tigre
new_data396.jpeg,199,31,346,434,faux tigre
new_data396.jpeg,474,321,601,404,faux tigre
new_data396.jpeg,445,492,602,668,faux tigre
new_data396.jpeg,253,621,571,780,faux tigre
new_data397.jpeg,534,454,688,1002,faux tigre
new_data397.jpeg,321,338,521,580,faux tigre
new_data397.jpeg,14,526,456,708,faux tigre
new_data397.jpeg,664,90,902,429,faux tigre
new_data397.jpeg,28,977,552,1280,faux tigre
new_data398.jpeg,1,287,764,546,faux tigre
new_data398.jpeg,65,642,634,815,faux tigre
new_data399.jpeg,175,423,532,918,faux tigre
new_data400.jpeg,91,360,490,595,faux tigre
new_data400.jpeg,180,492,455,880,faux tigre
new_data400.jpeg,441,481,529,657,faux tigre
new_data400.jpeg,678,427,855,802,faux tigre
new_data401.jpeg,374,317,553,1037,faux tigre
new_data402.jpeg,229,357,448,827,faux tigre
new_data402.jpeg,507,488,659,927,faux tigre
new_data403.jpeg,125,381,607,583,faux tigre
new_data403.jpeg,194,550,765,785,faux tigre
new_data404.jpeg,222,500,598,794,faux tigre
new_data404.jpeg,302,640,578,1064,faux tigre
new_data404.jpeg,706,548,960,804,faux tigre
new_data405.jpeg,206,485,625,934,faux tigre
new_data406.jpeg,515,644,687,1192,faux tigre
new_data406.jpeg,80,61,376,442,faux tigre
new_data406.jpeg,280,726,433,1280,faux tigre
new_data407.jpeg,224,465,591,623,faux tigre
new_data407.jpeg,313,542,749,684,faux tigre
new_data407.jpeg,214,850,617,980,faux tigre
new_data407.jpeg,32,1038,545,1194,faux tigre
new_data408.jpeg,225,322,545,906,faux tigre
new_data408.jpeg,491,506,613,1099,faux tigre
new_data409.jpeg,364,60,564,791,faux tigre
new_data410.jpeg,207,761,721,1006,faux tigre
new_data410.jpeg,215,631,749,794,faux tigre
new_data410.jpeg,155,472,384,657,faux tigre
new_data411.jpeg,69,494,463,768,faux tigre
new_data411.jpeg,282,333,614,503,faux tigre
new_data412.jpeg,224,633,752,792,faux tigre
new_data412.jpeg,211,756,724,1014,faux tigre
new_data413.jpeg,326,648,472,1065,faux tigre
new_data414.jpeg,369,456,815,602,faux tigre
new_data414.jpeg,174,595,596,775,faux tigre
new_data414.jpeg,91,721,446,858,faux tigre
new_data415.jpeg,394,133,556,900,faux tigre
