image_id,xmin,ymin,xmax,ymax,names
new_data612.jpeg,184,957,465,1096,othyorinques
new_data612.jpeg,110,752,199,1023,othyorinques
new_data613.jpeg,496,557,780,691,othyorinques
new_data613.jpeg,175,544,359,637,othyorinques
new_data613.jpeg,269,471,428,526,othyorinques
new_data613.jpeg,448,642,518,926,othyorinques
new_data613.jpeg,291,667,379,885,othyorinques
new_data613.jpeg,399,206,472,413,othyorinques
new_data614.jpeg,433,240,537,556,othyorinques
new_data614.jpeg,228,487,392,633,othyorinques
new_data614.jpeg,390,665,892,876,othyorinques
new_data614.jpeg,309,961,560,1218,othyorinques
new_data614.jpeg,514,514,794,673,othyorinques
new_data614.jpeg,552,408,761,546,othyorinques
new_data614.jpeg,382,913,603,1019,othyorinques
new_data615.jpeg,501,510,603,744,othyorinques
new_data615.jpeg,274,492,401,642,othyorinques
new_data615.jpeg,110,752,198,1029,othyorinques
new_data615.jpeg,184,964,464,1091,othyorinques
new_data615.jpeg,17,681,186,838,othyorinques
new_data615.jpeg,345,535,453,806,othyorinques
new_data615.jpeg,421,192,514,367,othyorinques
new_data616.jpeg,179,721,371,1013,othyorinques
new_data616.jpeg,427,757,529,1131,othyorinques
new_data616.jpeg,464,677,678,827,othyorinques
new_data616.jpeg,455,538,587,634,othyorinques
new_data616.jpeg,212,533,373,649,othyorinques
new_data616.jpeg,514,202,635,385,othyorinques
new_data616.jpeg,302,471,394,590,othyorinques
new_data616.jpeg,577,418,700,495,othyorinques
new_data617.jpeg,411,256,515,590,othyorinques
new_data617.jpeg,203,502,374,649,othyorinques
new_data617.jpeg,360,677,869,890,othyorinques
new_data617.jpeg,351,925,579,1030,othyorinques
new_data617.jpeg,528,427,734,556,othyorinques
new_data617.jpeg,441,529,544,658,othyorinques
new_data617.jpeg,840,468,960,592,othyorinques
new_data617.jpeg,511,321,624,456,othyorinques
new_data618.jpeg,529,523,625,753,othyorinques
new_data618.jpeg,306,492,438,641,othyorinques
new_data618.jpeg,137,745,234,1027,othyorinques
new_data618.jpeg,376,541,484,808,othyorinques
new_data618.jpeg,459,199,548,368,othyorinques
new_data618.jpeg,206,960,483,1092,othyorinques
new_data618.jpeg,48,684,226,838,othyorinques
new_data618.jpeg,40,652,178,706,othyorinques
new_data618.jpeg,165,606,237,669,othyorinques
new_data619.jpeg,141,508,396,598,othyorinques
new_data619.jpeg,351,395,474,606,othyorinques
new_data620.jpeg,384,458,509,698,othyorinques
new_data620.jpeg,153,575,429,699,othyorinques
new_data620.jpeg,563,352,695,685,othyorinques
new_data620.jpeg,634,658,960,803,othyorinques
new_data620.jpeg,357,880,503,1280,othyorinques
new_data620.jpeg,338,273,607,358,othyorinques
new_data620.jpeg,572,794,761,1056,othyorinques
new_data621.jpeg,267,498,401,640,othyorinques
new_data621.jpeg,494,525,600,748,othyorinques
new_data621.jpeg,14,650,144,704,othyorinques
new_data621.jpeg,14,683,222,840,othyorinques
new_data621.jpeg,182,958,463,1091,othyorinques
new_data621.jpeg,136,599,202,667,othyorinques
new_data622.jpeg,109,467,348,799,othyorinques
new_data622.jpeg,349,627,482,1006,othyorinques
new_data623.jpeg,351,621,587,753,othyorinques
new_data623.jpeg,552,738,682,1075,othyorinques
new_data623.jpeg,292,1046,407,1280,othyorinques
new_data623.jpeg,80,781,306,971,othyorinques
new_data623.jpeg,569,229,688,571,othyorinques
new_data623.jpeg,315,560,390,737,othyorinques
new_data623.jpeg,674,580,899,702,othyorinques
new_data623.jpeg,814,230,896,448,othyorinques
new_data623.jpeg,399,819,519,1042,othyorinques
new_data623.jpeg,314,829,398,980,othyorinques
new_data623.jpeg,64,988,276,1098,othyorinques
new_data624.jpeg,270,431,398,599,othyorinques
new_data624.jpeg,270,694,418,949,othyorinques
new_data624.jpeg,504,680,652,850,othyorinques
new_data624.jpeg,460,594,591,663,othyorinques
new_data624.jpeg,50,544,147,685,othyorinques
new_data624.jpeg,66,676,187,773,othyorinques
new_data625.jpeg,460,958,624,1279,othyorinques
new_data625.jpeg,632,637,958,841,othyorinques
new_data626.jpeg,566,690,766,861,othyorinques
new_data626.jpeg,693,992,952,1094,othyorinques
new_data627.jpeg,508,363,937,552,othyorinques
new_data628.jpeg,574,510,714,576,othyorinques
new_data629.jpeg,650,558,823,683,othyorinques
new_data630.jpeg,1,91,654,506,othyorinques
new_data631.jpeg,431,548,747,772,othyorinques
new_data631.jpeg,1,313,367,469,othyorinques
new_data631.jpeg,1,94,377,285,othyorinques
new_data631.jpeg,71,518,396,818,othyorinques
new_data631.jpeg,517,401,664,607,othyorinques
new_data631.jpeg,526,298,768,450,othyorinques
new_data632.jpeg,408,496,667,662,othyorinques
new_data632.jpeg,1,129,360,293,othyorinques
new_data632.jpeg,101,485,377,742,othyorinques
new_data632.jpeg,453,349,635,575,othyorinques
new_data632.jpeg,22,320,338,463,othyorinques
new_data633.jpeg,455,68,768,239,othyorinques
new_data633.jpeg,429,298,576,650,othyorinques
new_data633.jpeg,493,239,768,556,othyorinques
new_data633.jpeg,303,225,440,457,othyorinques
new_data652.jpeg,124,190,537,294,othyorinques
