image_id,xmin,ymin,xmax,ymax,names
new_data179.jpeg,502,575,960,807,coryneum
new_data180.jpeg,259,204,552,695,coryneum
new_data180.jpeg,607,265,798,730,coryneum
new_data180.jpeg,710,631,875,844,coryneum
new_data180.jpeg,252,833,551,935,coryneum
new_data180.jpeg,656,565,782,840,coryneum
new_data181.jpeg,268,231,555,715,coryneum
new_data181.jpeg,613,298,796,746,coryneum
new_data181.jpeg,715,665,876,865,coryneum
new_data181.jpeg,261,857,551,968,coryneum
new_data181.jpeg,661,598,782,838,coryneum
new_data182.jpeg,46,584,398,1210,coryneum
new_data182.jpeg,572,588,799,984,coryneum
new_data182.jpeg,656,407,949,704,coryneum
new_data183.jpeg,1,661,655,1088,coryneum
new_data183.jpeg,191,244,694,519,coryneum
new_data184.jpeg,369,634,526,1075,coryneum
new_data184.jpeg,564,763,721,1199,coryneum
new_data184.jpeg,529,53,657,407,coryneum
new_data184.jpeg,702,476,840,702,coryneum
new_data184.jpeg,305,237,452,569,coryneum
new_data184.jpeg,555,658,675,744,coryneum
new_data185.jpeg,364,522,526,952,coryneum
new_data185.jpeg,567,658,711,1081,coryneum
new_data185.jpeg,702,376,852,590,coryneum
new_data186.jpeg,426,835,560,1221,coryneum
new_data186.jpeg,779,1,948,444,coryneum
new_data186.jpeg,369,200,648,503,coryneum
new_data186.jpeg,196,661,521,1050,coryneum
new_data187.jpeg,414,402,713,688,coryneum
new_data187.jpeg,258,158,435,611,coryneum
new_data187.jpeg,408,684,600,776,coryneum
new_data187.jpeg,175,738,358,1104,coryneum
new_data188.jpeg,212,207,386,533,coryneum
new_data188.jpeg,445,398,623,550,coryneum
new_data188.jpeg,367,681,533,864,coryneum
new_data189.jpeg,828,508,928,630,coryneum
new_data189.jpeg,682,667,814,929,coryneum
new_data189.jpeg,101,314,259,610,coryneum
new_data189.jpeg,627,454,740,521,coryneum
new_data190.jpeg,391,450,581,627,coryneum
new_data190.jpeg,600,696,790,777,coryneum
new_data190.jpeg,402,283,604,371,coryneum
new_data190.jpeg,290,246,397,484,coryneum
new_data190.jpeg,283,452,393,687,coryneum
new_data190.jpeg,528,856,639,1094,coryneum
new_data191.jpeg,223,795,344,1025,coryneum
new_data191.jpeg,55,780,305,942,coryneum
new_data191.jpeg,81,703,271,765,coryneum
new_data191.jpeg,497,585,621,854,coryneum
new_data191.jpeg,681,208,727,398,coryneum
new_data191.jpeg,55,933,159,1276,coryneum
new_data191.jpeg,516,4,617,238,coryneum
new_data192.jpeg,282,383,528,567,coryneum
new_data192.jpeg,132,642,245,710,coryneum
new_data192.jpeg,368,750,460,885,coryneum
new_data192.jpeg,427,868,608,1011,coryneum
new_data192.jpeg,537,494,664,545,coryneum
new_data192.jpeg,577,295,656,337,coryneum
new_data192.jpeg,56,960,283,1080,coryneum
new_data193.jpeg,240,1,583,598,coryneum
new_data193.jpeg,144,790,651,1018,coryneum
new_data193.jpeg,622,481,776,727,coryneum
new_data194.jpeg,418,508,609,853,coryneum
new_data194.jpeg,590,127,737,546,coryneum
new_data194.jpeg,632,511,733,888,coryneum
new_data194.jpeg,204,665,432,1084,coryneum
new_data194.jpeg,136,713,229,1069,coryneum
new_data194.jpeg,28,261,282,394,coryneum
new_data194.jpeg,679,437,827,630,coryneum
new_data194.jpeg,368,648,554,1129,coryneum
new_data194.jpeg,160,73,268,271,coryneum
new_data195.jpeg,6,230,391,557,coryneum
new_data195.jpeg,437,813,586,1280,coryneum
new_data195.jpeg,594,580,944,757,coryneum
new_data195.jpeg,91,525,414,914,coryneum
new_data195.jpeg,274,684,498,969,coryneum
new_data195.jpeg,494,50,633,245,coryneum
new_data195.jpeg,578,198,838,541,coryneum
new_data195.jpeg,287,322,463,656,coryneum
new_data195.jpeg,1,875,468,1265,coryneum
new_data196.jpeg,192,225,538,350,coryneum
new_data196.jpeg,418,361,606,684,coryneum
new_data196.jpeg,245,700,459,858,coryneum
new_data196.jpeg,501,730,602,1035,coryneum
new_data196.jpeg,660,357,782,746,coryneum
new_data196.jpeg,268,331,482,558,coryneum
new_data196.jpeg,287,635,575,968,coryneum
new_data197.jpeg,146,622,403,765,coryneum
new_data197.jpeg,301,757,415,958,coryneum
new_data197.jpeg,484,640,629,864,coryneum
new_data197.jpeg,151,953,382,1280,coryneum
new_data198.jpeg,292,783,436,1218,coryneum
new_data198.jpeg,513,656,796,980,coryneum
new_data198.jpeg,410,513,575,719,coryneum
new_data198.jpeg,572,317,710,653,coryneum
new_data198.jpeg,445,949,571,1018,coryneum
new_data198.jpeg,286,437,472,688,coryneum
new_data198.jpeg,1,940,257,1034,coryneum
new_data199.jpeg,482,781,871,917,coryneum
new_data199.jpeg,463,88,613,280,coryneum
new_data199.jpeg,194,564,396,764,coryneum
new_data199.jpeg,599,569,706,796,coryneum
new_data199.jpeg,482,634,556,813,coryneum
new_data199.jpeg,728,540,895,641,coryneum
new_data200.jpeg,238,771,605,921,coryneum
new_data200.jpeg,260,556,518,704,coryneum
new_data200.jpeg,401,891,611,1123,coryneum
new_data200.jpeg,680,465,787,604,coryneum
new_data200.jpeg,146,317,490,513,coryneum
new_data200.jpeg,438,1148,696,1272,coryneum
new_data201.jpeg,382,622,844,737,coryneum
new_data201.jpeg,482,757,838,996,coryneum
new_data201.jpeg,80,737,314,1061,coryneum
new_data201.jpeg,240,857,357,1218,coryneum
new_data202.jpeg,338,303,448,602,coryneum
new_data202.jpeg,221,304,382,631,coryneum
new_data202.jpeg,424,868,621,1049,coryneum
new_data202.jpeg,515,1108,714,1213,coryneum
new_data202.jpeg,346,992,519,1133,coryneum
new_data202.jpeg,505,313,788,577,coryneum
new_data202.jpeg,214,149,388,258,coryneum
new_data202.jpeg,467,65,878,176,coryneum
new_data202.jpeg,175,871,348,1045,coryneum
new_data202.jpeg,491,758,619,930,coryneum
new_data203.jpeg,111,275,665,1004,coryneum
new_data203.jpeg,237,684,695,1280,coryneum
new_data203.jpeg,741,175,910,726,coryneum
new_data203.jpeg,59,267,575,615,coryneum
new_data204.jpeg,571,444,960,561,coryneum
new_data204.jpeg,283,549,515,827,coryneum
new_data204.jpeg,428,685,549,1117,coryneum
new_data204.jpeg,603,657,928,1026,coryneum
new_data204.jpeg,286,683,461,1075,coryneum
new_data205.jpeg,122,587,552,822,coryneum
new_data205.jpeg,517,267,729,577,coryneum
new_data205.jpeg,171,121,686,254,coryneum
new_data205.jpeg,632,817,748,1280,coryneum
new_data206.jpeg,182,491,479,633,coryneum
new_data206.jpeg,413,619,579,849,coryneum
new_data206.jpeg,157,910,479,1215,coryneum
new_data207.jpeg,538,419,668,710,coryneum
new_data207.jpeg,59,723,363,810,coryneum
new_data207.jpeg,1,860,421,1071,coryneum
new_data207.jpeg,588,891,960,985,coryneum
new_data208.jpeg,209,567,472,718,coryneum
new_data208.jpeg,272,314,455,430,coryneum
new_data208.jpeg,88,837,211,1268,coryneum
new_data208.jpeg,632,810,911,999,coryneum
new_data208.jpeg,310,803,453,1015,coryneum
new_data208.jpeg,465,213,511,452,coryneum
new_data209.jpeg,75,242,407,880,coryneum
new_data209.jpeg,319,425,478,985,coryneum
new_data209.jpeg,499,141,905,434,coryneum
new_data209.jpeg,228,23,468,322,coryneum
new_data209.jpeg,448,944,652,1280,coryneum
new_data209.jpeg,149,1027,324,1219,coryneum
new_data210.jpeg,449,685,786,821,coryneum
new_data210.jpeg,471,565,853,658,coryneum
new_data210.jpeg,1,622,336,852,coryneum
new_data210.jpeg,457,734,686,1219,coryneum
new_data210.jpeg,236,776,491,1187,coryneum
new_data211.jpeg,222,472,509,1169,coryneum
new_data211.jpeg,607,348,960,595,coryneum
new_data211.jpeg,361,208,525,604,coryneum
new_data211.jpeg,434,634,568,1164,coryneum
new_data211.jpeg,148,560,360,1030,coryneum
new_data212.jpeg,284,729,498,1280,coryneum
new_data212.jpeg,303,611,594,703,coryneum
new_data212.jpeg,168,737,314,950,coryneum
new_data212.jpeg,580,844,772,1019,coryneum
new_data213.jpeg,387,783,446,1013,coryneum
new_data213.jpeg,340,663,402,722,coryneum
new_data213.jpeg,303,777,383,1122,coryneum
new_data213.jpeg,361,518,395,675,coryneum
new_data214.jpeg,186,311,494,461,coryneum
new_data214.jpeg,388,241,606,499,coryneum
new_data214.jpeg,129,413,414,492,coryneum
new_data214.jpeg,10,735,287,1037,coryneum
new_data214.jpeg,465,625,694,723,coryneum
new_data214.jpeg,701,122,825,291,coryneum
new_data214.jpeg,432,742,625,1146,coryneum
new_data215.jpeg,186,221,434,503,coryneum
new_data215.jpeg,503,330,864,530,coryneum
new_data215.jpeg,117,1,425,399,coryneum
new_data215.jpeg,79,635,324,792,coryneum
new_data215.jpeg,522,642,664,1114,coryneum
new_data215.jpeg,90,721,379,1218,coryneum
new_data215.jpeg,367,767,476,1027,coryneum
new_data216.jpeg,53,388,328,681,coryneum
new_data216.jpeg,351,614,617,1142,coryneum
new_data216.jpeg,440,137,928,287,coryneum
new_data216.jpeg,319,414,846,894,coryneum
new_data216.jpeg,209,781,403,1280,coryneum
new_data216.jpeg,1,261,245,408,coryneum
new_data217.jpeg,86,602,287,1280,coryneum
new_data217.jpeg,375,660,878,1199,coryneum
new_data217.jpeg,259,450,649,761,coryneum
new_data217.jpeg,349,115,864,307,coryneum
new_data217.jpeg,37,303,553,783,coryneum
new_data218.jpeg,246,475,348,973,coryneum
new_data218.jpeg,501,541,644,1081,coryneum
new_data218.jpeg,1,233,306,508,coryneum
new_data218.jpeg,372,140,671,399,coryneum
new_data218.jpeg,359,544,461,995,coryneum
new_data218.jpeg,78,438,167,898,coryneum
new_data218.jpeg,1,515,198,838,coryneum
new_data219.jpeg,345,181,482,573,coryneum
new_data219.jpeg,325,546,909,814,coryneum
new_data219.jpeg,357,950,956,1257,coryneum
new_data219.jpeg,201,200,313,541,coryneum
new_data219.jpeg,83,321,264,598,coryneum
new_data219.jpeg,1,291,219,618,coryneum
new_data219.jpeg,506,199,728,477,coryneum
new_data220.jpeg,372,132,1239,567,coryneum
new_data220.jpeg,99,14,300,327,coryneum
new_data220.jpeg,420,1,608,306,coryneum
new_data220.jpeg,629,489,884,852,coryneum
new_data221.jpeg,283,151,764,298,coryneum
new_data221.jpeg,183,282,704,416,coryneum
new_data221.jpeg,557,453,723,575,coryneum
new_data221.jpeg,621,485,973,703,coryneum
new_data221.jpeg,947,427,1131,604,coryneum
new_data222.jpeg,609,346,960,563,coryneum
new_data222.jpeg,363,242,524,602,coryneum
new_data222.jpeg,219,472,511,1169,coryneum
new_data222.jpeg,148,568,374,1029,coryneum
new_data222.jpeg,433,634,574,1165,coryneum
new_data223.jpeg,260,273,407,925,coryneum
new_data223.jpeg,560,364,764,1014,coryneum
new_data223.jpeg,845,303,960,571,coryneum
new_data223.jpeg,1,388,222,756,coryneum
new_data223.jpeg,72,287,180,750,coryneum
new_data223.jpeg,298,88,530,245,coryneum
new_data223.jpeg,415,406,522,1023,coryneum
new_data224.jpeg,284,548,513,830,coryneum
new_data224.jpeg,574,444,960,561,coryneum
new_data224.jpeg,609,661,924,1023,coryneum
new_data224.jpeg,426,676,549,1118,coryneum
new_data224.jpeg,284,684,457,1080,coryneum
new_data225.jpeg,210,567,469,719,coryneum
new_data225.jpeg,638,813,907,991,coryneum
new_data225.jpeg,272,315,456,426,coryneum
new_data225.jpeg,91,835,207,1263,coryneum
new_data225.jpeg,314,445,460,652,coryneum
new_data225.jpeg,587,183,876,550,coryneum
new_data226.jpeg,306,658,960,1257,coryneum
new_data226.jpeg,356,458,932,704,coryneum
new_data226.jpeg,176,276,617,442,coryneum
new_data226.jpeg,433,541,713,853,coryneum
new_data227.jpeg,303,308,688,1191,coryneum
new_data227.jpeg,406,60,925,696,coryneum
new_data228.jpeg,236,533,568,1184,coryneum
new_data228.jpeg,511,17,702,419,coryneum
new_data229.jpeg,530,115,676,477,coryneum
new_data229.jpeg,1,545,371,730,coryneum
new_data229.jpeg,310,604,561,1280,coryneum
new_data229.jpeg,1,41,478,464,coryneum
new_data229.jpeg,624,618,960,1117,coryneum
new_data230.jpeg,1,660,360,829,coryneum
new_data230.jpeg,598,158,826,627,coryneum
new_data230.jpeg,333,742,586,1280,coryneum
new_data230.jpeg,653,795,960,1280,coryneum
new_data230.jpeg,1,1,505,583,coryneum
new_data231.jpeg,324,527,960,779,coryneum
new_data231.jpeg,282,117,713,687,coryneum
new_data231.jpeg,241,796,736,1230,coryneum
new_data232.jpeg,1,848,575,1248,coryneum
new_data232.jpeg,1,341,690,650,coryneum
new_data232.jpeg,405,148,940,281,coryneum
new_data232.jpeg,128,3,595,196,coryneum
new_data233.jpeg,295,385,822,614,coryneum
new_data233.jpeg,1,441,263,567,coryneum
new_data233.jpeg,395,602,613,963,coryneum
new_data233.jpeg,618,653,774,1280,coryneum
new_data233.jpeg,117,61,271,460,coryneum
new_data233.jpeg,310,530,396,783,coryneum
new_data234.jpeg,32,506,644,731,coryneum
new_data234.jpeg,582,595,960,1064,coryneum
new_data234.jpeg,292,714,487,1198,coryneum
new_data234.jpeg,636,557,960,621,coryneum
new_data235.jpeg,1,658,482,846,coryneum
new_data235.jpeg,101,648,545,890,coryneum
new_data235.jpeg,284,494,560,577,coryneum
new_data235.jpeg,588,298,684,529,coryneum
new_data235.jpeg,657,398,730,558,coryneum
new_data235.jpeg,421,135,594,475,coryneum
new_data236.jpeg,94,330,425,675,coryneum
new_data236.jpeg,526,399,709,769,coryneum
new_data236.jpeg,745,379,945,576,coryneum
new_data237.jpeg,271,1,595,803,coryneum
new_data237.jpeg,745,130,960,696,coryneum
new_data238.jpeg,529,165,803,794,coryneum
new_data238.jpeg,218,549,767,867,coryneum
new_data239.jpeg,82,675,722,840,coryneum
new_data240.jpeg,128,698,665,1279,coryneum
new_data240.jpeg,146,440,784,654,coryneum
new_data241.jpeg,1,740,930,1017,coryneum
new_data241.jpeg,1,511,722,822,coryneum
new_data241.jpeg,1,368,780,760,coryneum
new_data242.jpeg,17,348,406,884,coryneum
new_data242.jpeg,430,442,911,827,coryneum
new_data243.jpeg,272,465,765,765,coryneum
new_data244.jpeg,348,250,751,1280,coryneum
new_data244.jpeg,588,42,960,452,coryneum
new_data245.jpeg,653,604,892,1280,coryneum
new_data245.jpeg,1,233,578,394,coryneum
new_data245.jpeg,130,577,349,923,coryneum
new_data246.jpeg,311,19,530,530,coryneum
new_data246.jpeg,75,780,314,1280,coryneum
new_data246.jpeg,709,485,891,1010,coryneum
new_data246.jpeg,1,335,305,453,coryneum
new_data246.jpeg,555,335,740,873,coryneum
new_data247.jpeg,536,973,752,1057,coryneum
new_data247.jpeg,602,934,898,1091,coryneum
new_data247.jpeg,492,527,659,607,coryneum
new_data247.jpeg,649,538,883,727,coryneum
new_data247.jpeg,424,433,488,546,coryneum
new_data247.jpeg,279,458,445,641,coryneum
new_data248.jpeg,409,431,548,1031,coryneum
new_data248.jpeg,522,604,960,848,coryneum
new_data248.jpeg,48,825,321,1280,coryneum
new_data248.jpeg,696,931,856,1280,coryneum
new_data249.jpeg,205,550,419,1208,coryneum
new_data249.jpeg,136,631,268,931,coryneum
new_data249.jpeg,522,692,833,829,coryneum
new_data249.jpeg,451,118,837,452,coryneum
new_data250.jpeg,467,453,605,887,coryneum
new_data250.jpeg,1,130,345,296,coryneum
new_data251.jpeg,538,358,711,895,coryneum
new_data252.jpeg,288,456,472,852,coryneum
new_data252.jpeg,137,281,614,408,coryneum
new_data252.jpeg,475,141,659,300,coryneum
new_data253.jpeg,536,821,642,1248,coryneum
new_data253.jpeg,432,434,519,558,coryneum
new_data253.jpeg,1,549,217,708,coryneum
new_data253.jpeg,1,754,233,968,coryneum
new_data253.jpeg,337,671,471,957,coryneum
new_data253.jpeg,584,306,719,438,coryneum
new_data253.jpeg,680,773,782,1117,coryneum
new_data254.jpeg,109,714,271,1041,coryneum
new_data254.jpeg,299,467,426,600,coryneum
new_data254.jpeg,775,510,919,718,coryneum
new_data254.jpeg,48,281,259,550,coryneum
new_data254.jpeg,436,800,622,1240,coryneum
new_data255.jpeg,225,642,479,800,coryneum
new_data255.jpeg,469,626,680,721,coryneum
new_data255.jpeg,445,341,545,588,coryneum
new_data255.jpeg,475,887,757,996,coryneum
new_data255.jpeg,242,856,579,1022,coryneum
new_data255.jpeg,782,1110,896,1280,coryneum
new_data256.jpeg,90,695,536,841,coryneum
new_data256.jpeg,428,533,672,634,coryneum
new_data256.jpeg,318,614,519,698,coryneum
new_data256.jpeg,406,730,741,1034,coryneum
new_data256.jpeg,230,217,441,417,coryneum
new_data256.jpeg,574,718,832,1034,coryneum
new_data256.jpeg,556,964,730,1233,coryneum
new_data257.jpeg,356,83,463,273,coryneum
new_data258.jpeg,505,299,595,652,coryneum
new_data258.jpeg,201,306,418,494,coryneum
new_data258.jpeg,9,333,278,395,coryneum
new_data258.jpeg,656,529,960,698,coryneum
new_data258.jpeg,545,933,880,1144,coryneum
new_data258.jpeg,171,749,492,852,coryneum
new_data258.jpeg,1,579,468,713,coryneum
new_data259.jpeg,425,452,615,913,coryneum
new_data259.jpeg,224,303,387,653,coryneum
new_data259.jpeg,607,891,960,1102,coryneum
new_data259.jpeg,213,638,426,904,coryneum
new_data260.jpeg,211,695,771,964,coryneum
new_data260.jpeg,236,227,607,730,coryneum
new_data260.jpeg,240,53,553,369,coryneum
new_data260.jpeg,7,330,271,526,coryneum
